fips,state,county_name,spend,quality_bedweighted,z_spend,z_quality,beds_sum,discharges_sum
26107,MI,Mecosta,9762.9,,-0.9946998264198961,,0.0,204.0
26123,MI,Newaygo,10377.06,,-0.6709147339863258,,0.0,0.0
17153,IL,Pulaski,9773.79,,-0.9889586194760996,,,
55081,WI,Monroe,9376.18,,-1.1985785729125202,,0.0,0.0
48189,TX,Hale,12174.57,,0.2767323636759559,,0.0,55.0
51620,VA,Franklin,11114.16,,-0.2823156854765161,,0.0,500.0
51730,VA,Petersburg,13631.44,,1.0447940863763854,,0.0,2327.0
19051,IA,Davis,12572.8,,0.48667918105224306,,0.0,0.0
08087,CO,Morgan,9928.74,,-0.9072689945044614,,0.0,0.0
13195,GA,Madison,11261.46,,-0.20465913976291597,,,
48249,TX,Jim Wells,16926.75,,2.782081198769358,,0.0,122.0
29167,MO,Polk,11740.11,,0.047685093813560654,,0.0,147.0
20019,KS,Chautauqua,13168.54,,0.8007532512723415,,0.0,0.0
40019,OK,Carter,15245.85,,1.895910881797253,,0.0,1456.0
28159,MS,Winston,13419.84,,0.9332385868991423,,0.0,11.0
48317,TX,Martin,14293.17,,1.3936580781962147,,0.0,0.0
48151,TX,Fisher,14473.45,,1.4887016767111363,,0.0,0.0
48495,TX,Winkler,17140.19,,2.8946067460681415,,0.0,0.0
13003,GA,Atkinson,10644.3,,-0.5300258319055208,,0.0,307.0
27035,MN,Crow Wing,10862.84,,-0.41481156510137734,,0.0,787.0
26145,MI,Saginaw,12697.84,,0.5526002569248071,,0.0,4573.0
13303,GA,Washington,11338.25,,-0.16417545921065899,,0.0,23.0
72055,PR,Guánica,,,,,,
08025,CO,Crowley,9258.75,,-1.260487657523166,,,
29225,MO,Webster,11737.53,,0.0463249180637909,,,
29137,MO,Monroe,10660.39,,-0.5215431854660649,,,
31077,NE,Greeley,11652.27,,0.0013758543330264922,,,
01031,AL,Coffee,11603.58,,-0.024293508944605885,,0.0,0.0
51179,VA,Stafford,11094.33,,-0.292770059553235,,0.0,593.0
31151,NE,Saline,11999.27,,0.1843142206780325,,0.0,0.0
17191,IL,Wayne,12179.39,,0.27927346720847135,,0.0,0.0
48063,TX,Camp,12656.66,,0.5308901649187915,,0.0,0.0
20061,KS,Geary,10933.12,,-0.37775995591772565,,0.0,84.0
39151,OH,Stark,10558.15,,-0.5754441035499651,,0.0,4408.0
72077,PR,Juncos,,,,,,
48359,TX,Oldham,10531.77,,-0.5893516369914092,,,
01067,AL,Henry,12623.27,,0.5132869601572363,,,
17035,IL,Cumberland,11662.83,,0.006943085308828135,,,
51830,VA,Williamsburg,9407.69,,-1.1819665039686265,,,
47103,TN,Lincoln,12162.37,,0.27030052485921563,,0.0,98.0
20141,KS,Osborne,15376.2,,1.9646313891548082,,0.0,0.0
21171,KY,Monroe,10920.29,,-0.3845239306733637,,0.0,160.0
28009,MS,Benton,13025.94,,0.7255745451028951,,,
31125,NE,Nance,12266.27,,0.3250765947821149,,,
16051,ID,Jefferson,10944.25,,-0.3718922209972076,,,
31175,NE,Valley,12603.8,,0.5030223780456009,,0.0,0.0
50009,VT,Essex,8313.91,,-1.758607213884594,,,
05079,AR,Lincoln,13327.99,,0.8848152758075317,,,
36121,NY,Wyoming,9654.11,,-1.0520539038685215,,0.0,0.0
29221,MO,Washington,12148.54,,0.263009350200566,,0.0,0.0
37069,NC,Franklin,10839.33,,-0.42720603482117886,,,
20119,KS,Meade,13843.29,,1.1564813858293812,,0.0,0.0
27113,MN,Pennington,10331.98,,-0.6946809056140862,,0.0,0.0
51570,VA,Colonial Heights,12744.31,,0.5770992364177532,,,
04027,AZ,Yuma,11355.31,,-0.1551814288652823,,0.0,0.0
05009,AR,Boone,10322.98,,-0.6994257047411901,,0.0,0.0
09150,CT,Northeastern Connecticut,12015.77,,0.19301301907772297,,,
13105,GA,Elbert,12114.29,,0.24495275352242057,,0.0,0.0
17151,IL,Pope,10091.69,,-0.8213617703087298,,,
29069,MO,Dunklin,13368.39,,0.906114151889198,,,
30005,MT,Blaine,9978.44,,-0.8810671593247873,,0.0,0.0
37055,NC,Dare,9452.45,,-1.1583690363098296,,0.0,0.0
37031,NC,Carteret,10176.36,,-0.7767237545207423,,0.0,1369.0
18091,IN,LaPorte,12123.23,,0.2496659206553431,,,
18089,IN,Lake,13874.1,,1.1727244148411666,,0.0,12881.0
21101,KY,Henderson,12625.67,,0.5145522399244639,,0.0,636.0
21019,KY,Boyd,12754.37,,0.58240286744205,,0.0,3713.0
22085,LA,Sabine,14269.27,,1.3810580005142388,,0.0,30.0
26033,MI,Chippewa,9469.72,,-1.1492642939848208,,0.0,147.0
26005,MI,Allegan,10960.18,,-0.3634939265422335,,0.0,0.0
40069,OK,Johnston,15406.45,,1.9805791862209075,,0.0,0.0
22007,LA,Assumption,13728.35,,1.0958850289772342,,,
48263,TX,Kent,12307.69,,0.34691321476485315,,,
31173,NE,Thurston,14039.04,,1.2596807668438912,,0.0,0.0
18001,IN,Adams,11635.54,,-0.007444200044356419,,0.0,0.0
19113,IA,Linn,10431.33,,-0.6423035952498891,,0.0,4690.0
12033,FL,Escambia,13959.89,,1.2179528945205267,,0.0,10819.0
17019,IL,Champaign,11396.26,,-0.13359259283695918,,0.0,5179.0
54015,WV,Clay,10454.48,,-0.630098917495172,,,
16059,ID,Lemhi,9886.22,,-0.9296855343805125,,0.0,0.0
13169,GA,Jones,12720.49,,0.5645413347280184,,,
29185,MO,St. Clair,12106.21,,0.24069297830608638,,0.0,0.0
18117,IN,Orange,11307.9,,-0.18017597626705956,,0.0,0.0
28087,MS,Lowndes,12627.25,,0.5153852157712221,,0.0,2007.0
72101,PR,Morovis,,,,,,
02198,AK,Prince of Wales-Hyder,8635.64,,-1.58899118908869,,,
13123,GA,Gilmer,11052.37,,-0.31489136748359897,,,
29109,MO,Lawrence,11225.02,,-0.22387030422865595,,0.0,0.0
72115,PR,Quebradillas,,,,,,
02063,AK,Chugach,12756.78,,0.5836734192083078,,,
46061,SD,Hanson,6655.56,,-2.6328891730437887,,,
17135,IL,Montgomery,10950.29,,-0.3687079335830174,,0.0,0.0
38087,ND,Slope,8865.57,,-1.4677721153892453,,,
72111,PR,Peñuelas,,,,,,
35027,NM,Lincoln,9872.12,,-0.9371190530129745,,0.0,0.0
38009,ND,Bottineau,10933.06,,-0.37779158791190703,,0.0,0.0
42023,PA,Cameron,12059.85,,0.21625199080247182,,,
13301,GA,Warren,13824.2,,1.1464171396808909,,,
27137,MN,St. Louis,9766.72,,-0.9926859227903921,,0.0,7604.0
13265,GA,Taliaferro,11511.69,,-0.07273790803233642,,,
48265,TX,Kerr,11262.75,,-0.20397905188803062,,0.0,1080.0
48435,TX,Sutton,11716.63,,0.03530644009084885,,0.0,0.0
28035,MS,Forrest,14586.49,,1.5482963537475607,,0.0,5521.0
21219,KY,Todd,11401.81,,-0.13066663337524548,,,
38099,ND,Walsh,12097.96,,0.23634357910624113,,0.0,0.0
40027,OK,Cleveland,12796.78,,0.6047614153287696,,0.0,3474.0
41035,OR,Klamath,8264.66,,-1.7845718091079126,,0.0,944.0
42031,PA,Clarion,10362.42,,-0.6786329405664145,,0.0,78.0
21129,KY,Lee,11986.23,,0.1774395339427615,,,
47107,TN,McMinn,11099.1,,-0.2902553160158697,,,
48185,TX,Grimes,12686.77,,0.5467641539984694,,0.0,0.0
48003,TX,Andrews,12005.7,,0.18770411605439688,,0.0,11.0
51683,VA,Manassas,10517.42,,-0.5969169555996251,,0.0,951.0
54019,WV,Fayette,10949.29,,-0.36923513348602893,,0.0,0.0
55001,WI,Adams,9447.08,,-1.161200099789002,,0.0,0.0
48313,TX,Madison,14851.2,,1.6878514400737472,,0.0,0.0
51775,VA,Salem,10938.84,,-0.3747443724725,,0.0,3823.0
72095,PR,Maunabo,,,,,,
39035,OH,Cuyahoga,11307.78,,-0.1802392402554204,,0.0,34817.0
46127,SD,Union,11193.96,,-0.24024513321619523,,0.0,246.0
46031,SD,Corson,10189.36,,-0.7698701557815922,,,
50011,VT,Franklin,8709.79,,-1.5498993162803831,,0.0,502.0
51059,VA,Fairfax,9991.26,,-0.8743084565681793,,0.0,16352.0
54055,WV,Mercer,11207.7,,-0.23300140654881576,,0.0,1567.0
55011,WI,Buffalo,10032.56,,-0.852535100573803,,,
01045,AL,Dale,12425.31,,0.4089224673570705,,0.0,0.0
05011,AR,Bradley,13260.45,,0.8492081943581326,,0.0,0.0
13091,GA,Dodge,11866.19,,0.11415445758525616,,0.0,35.0
08029,CO,Delta,8626.43,,-1.593846700195426,,0.0,0.0
08065,CO,Lake,9093.48,,-1.3476179854938843,,0.0,0.0
18133,IN,Putnam,11238.95,,-0.21652640957970498,,0.0,0.0
19153,IA,Polk,10289.45,,-0.7171027174891667,,0.0,12296.0
19047,IA,Crawford,11769.38,,0.06311623497470784,,0.0,0.0
18137,IN,Ripley,11190.32,,-0.24216414086315693,,,
20181,KS,Sherman,14609.15,,1.5602427035498023,,0.0,0.0
22013,LA,Bienville,19103.35,,3.9295845076642855,,0.0,0.0
27065,MN,Kanabec,10230.26,,-0.7483076797484203,,0.0,0.0
27107,MN,Norman,12840.3,,0.6277051551078313,,0.0,0.0
28029,MS,Copiah,13438.61,,0.9431341290786692,,0.0,0.0
28117,MS,Prentiss,13342.59,,0.8925123943915005,,0.0,153.0
31097,NE,Johnson,13752.5,,1.1086169066349627,,0.0,0.0
31145,NE,Red Willow,11023.61,,-0.3300536366942111,,0.0,0.0
31185,NE,York,11490.75,,-0.08377747400139843,,0.0,0.0
35015,NM,Eddy,11625.5,,-0.012737287070592788,,0.0,328.0
35023,NM,Hidalgo,9263.71,,-1.2578727460042294,,,
36015,NY,Chemung,10966.91,,-0.35994587119496607,,0.0,992.0
21127,KY,Lawrence,10865.95,,-0.41317197340301115,,0.0,108.0
23013,ME,Knox,9352.9,,-1.2108517866546293,,0.0,281.0
29097,MO,Jasper,12031.06,,0.20107390559476898,,0.0,4671.0
29145,MO,Newton,11090.25,,-0.29492103515752205,,0.0,0.0
30041,MT,Hill,8822.71,,-1.4903679032323205,,0.0,0.0
53051,WA,Pend Oreille,8213.55,,-1.8115169961508328,,0.0,0.0
06055,CA,Napa,10818.24,,-0.4383246807756924,,0.0,0.0
12043,FL,Glades,14748.78,,1.6338556260073047,,,
13151,GA,Henry,11698.88,,0.025948641812393935,,0.0,2249.0
17021,IL,Christian,12369.49,,0.3794941687709662,,0.0,0.0
18093,IN,Lawrence,11555.8,,-0.049483120310497834,,0.0,0.0
18055,IN,Greene,10681.22,,-0.5105616114863345,,0.0,0.0
18121,IN,Parke,11790.03,,0.074002912971897,,,
19125,IA,Marion,10935.7,,-0.3763997801679559,,0.0,0.0
20055,KS,Finney,10802.89,,-0.44641719928691986,,0.0,360.0
21073,KY,Franklin,15294.68,,1.9216540530613067,,0.0,532.0
21155,KY,Marion,10824.88,,-0.4348240734196961,,0.0,73.0
22127,LA,Winn,14878.19,,1.7020805654560287,,0.0,92.0
28097,MS,Montgomery,16758.42,,2.6933376390954242,,0.0,0.0
29089,MO,Howard,10167.0,,-0.7816583456129307,,,
30077,MT,Powell,9511.62,,-1.1271746180486364,,0.0,0.0
29051,MO,Cole,10882.64,,-0.40437300702174916,,0.0,674.0
31043,NE,Dakota,11003.72,,-0.34053964276511134,,,
29033,MO,Carroll,13476.09,,0.9628935814435418,,0.0,0.0
40079,OK,Le Flore,14752.75,,1.6359486096222602,,0.0,0.0
46135,SD,Yankton,10021.97,,-0.8581181475466954,,0.0,622.0
51043,VA,Clarke,10003.65,,-0.8677764497698667,,,
48037,TX,Bowie,13460.94,,0.954906502912917,,0.0,3763.0
50001,VT,Addison,8959.49,,-1.418257500498401,,0.0,0.0
01009,AL,Blount,13254.69,,0.8461715229167859,,0.0,0.0
72107,PR,Orocovis,,,,,,
20129,KS,Morton,12572.72,,0.4866370050600022,,0.0,0.0
06041,CA,Marin,10313.07,,-0.7046502557800345,,0.0,0.0
10005,DE,Sussex,11160.23,,-0.2580275859447744,,0.0,0.0
11001,DC,District of Columbia,11651.62,,0.0010331743960691798,,,
13147,GA,Hart,11059.61,,-0.3110744401857955,,,
17119,IL,Madison,12004.93,,0.18729817212907776,,0.0,2717.0
17101,IL,Lawrence,12703.2,,0.5554260484049492,,0.0,0.0
18173,IN,Warrick,13597.84,,1.0270801696351972,,0.0,0.0
19163,IA,Scott,11323.3,,-0.17205709776068195,,0.0,3594.0
19111,IA,Lee,10807.31,,-0.4440869757156088,,,
21185,KY,Oldham,11205.25,,-0.23429304631119444,,0.0,54.0
22087,LA,St. Bernard,14406.05,,1.4531684032481573,,0.0,39.0
22109,LA,Terrebonne,13203.81,,0.819347591851558,,0.0,1108.0
24035,MD,Queen Anne's,11244.41,,-0.2136478981092624,,,
28147,MS,Walthall,15893.67,,2.2374415229661917,,0.0,0.0
29045,MO,Clark,11164.69,,-0.2556762743773424,,,
29029,MO,Camden,9831.65,,-0.9584548330878524,,0.0,853.0
29177,MO,Ray,14001.58,,1.2399318584770782,,0.0,0.0
29015,MO,Benton,9963.48,,-0.8889540698738405,,,
36051,NY,Livingston,9668.95,,-1.0442302573078301,,0.0,147.0
37023,NC,Burke,10908.19,,-0.3909030494998036,,0.0,795.0
37081,NC,Guilford,11094.7,,-0.2925749955891203,,0.0,6532.0
37159,NC,Rowan,11247.26,,-0.21214537838567932,,0.0,1055.0
39049,OH,Franklin,11043.91,,-0.3193514786630771,,0.0,24362.0
40119,OK,Payne,12614.89,,0.5088690249699991,,0.0,1366.0
42027,PA,Centre,10458.34,,-0.6280639258695472,,0.0,1606.0
21169,KY,Metcalfe,11086.83,,-0.2967240588258216,,,
47185,TN,White,11834.42,,0.09740531666657916,,0.0,40.0
48485,TX,Wichita,15559.9,,2.0614780113380284,,0.0,4815.0
48419,TX,Shelby,14194.78,,1.341786879738909,,,
53003,WA,Asotin,9347.72,,-1.2135826821522293,,0.0,0.0
54025,WV,Greenbrier,9964.01,,-0.888674653925244,,0.0,382.0
46053,SD,Gregory,11711.28,,0.03248592060973786,,0.0,0.0
48015,TX,Austin,11910.93,,0.13774138124599256,,0.0,0.0
50013,VT,Grand Isle,8270.55,,-1.781466601679175,,,
51145,VA,Powhatan,10865.74,,-0.41328268538264407,,,
01033,AL,Colbert,12736.37,,0.5729132691878422,,0.0,0.0
05121,AR,Randolph,12939.52,,0.6800139294846373,,,
08099,CO,Prowers,11128.36,,-0.27482944685375177,,0.0,0.0
08069,CO,Larimer,10477.97,,-0.6177149917734309,,0.0,0.0
10001,DE,Kent,12176.4,,0.27769713949846697,,0.0,0.0
12015,FL,Charlotte,13024.24,,0.7246783052677751,,0.0,5546.0
13099,GA,Early,14063.44,,1.2725444444773726,,0.0,0.0
21013,KY,Bell,11941.67,,0.15394750626456732,,0.0,105.0
31085,NE,Hayes,7786.15,,-2.036842234697967,,,
35043,NM,Sandoval,9760.96,,-0.9957225942317387,,,
35055,NM,Taos,8415.76,,-1.704911903762868,,0.0,0.0
37089,NC,Henderson,10503.92,,-0.604034154290281,,0.0,2396.0
37087,NC,Haywood,11457.04,,-0.10154938273191715,,0.0,949.0
37117,NC,Martin,12247.38,,0.3151177886142262,,,
39109,OH,Miami,11882.01,,0.12249476005089864,,0.0,1299.0
40003,OK,Alfalfa,12866.02,,0.6412647366132889,,,
40093,OK,Major,12502.16,,0.44943777990350786,,0.0,0.0
42081,PA,Lycoming,11088.2,,-0.29600179495869533,,0.0,2109.0
45041,SC,Florence,12386.27,,0.3883405831435003,,0.0,7780.0
47007,TN,Bledsoe,12540.43,,0.4696137201917599,,0.0,0.0
47021,TN,Cheatham,12024.52,,0.197626018229074,,,
48121,TX,Denton,13422.72,,0.9347569226198151,,0.0,6589.0
48499,TX,Wood,12642.24,,0.523287942317365,,0.0,0.0
48225,TX,Houston,12980.84,,0.7017978294770743,,0.0,0.0
36115,NY,Washington,10008.89,,-0.8650139222780863,,,
34027,NJ,Morris,12228.31,,0.3050640864637962,,0.0,16934.0
39043,OH,Erie,10656.12,,-0.5237943290519235,,0.0,1506.0
42017,PA,Bucks,12226.68,,0.3042047506218878,,0.0,11855.0
48479,TX,Webb,12935.99,,0.6781529138270063,,0.0,2012.0
31037,NE,Colfax,11449.5,,-0.10552447000062465,,0.0,0.0
04013,AZ,Maricopa,12758.36,,0.584506395055066,,0.0,0.0
51089,VA,Henry,10478.5,,-0.6174355758248345,,,
01015,AL,Calhoun,13300.19,,0.8701591185038112,,0.0,0.0
53057,WA,Skagit,9694.65,,-1.030681219800434,,0.0,1764.0
55031,WI,Douglas,10069.43,,-0.8330972401497669,,0.0,0.0
05043,AR,Drew,12548.4,,0.47381550341876155,,0.0,0.0
13063,GA,Clayton,11513.18,,-0.07195238017684932,,0.0,273.0
13191,GA,McIntosh,12242.56,,0.31257668508171066,,,
08015,CO,Chaffee,9789.54,,-0.9806552210036679,,0.0,0.0
17047,IL,Edwards,11700.32,,0.02670780967273083,,,
19019,IA,Buchanan,12053.33,,0.21281464743483633,,0.0,0.0
21233,KY,Webster,12156.37,,0.2671373254411463,,,
22039,LA,Evangeline,15986.82,,2.286550193931717,,0.0,352.0
13211,GA,Morgan,12354.54,,0.3716125302209442,,0.0,0.0
13249,GA,Schley,9146.63,,-1.3195973106488208,,,
24017,MD,Charles,11499.75,,-0.07903267487429452,,0.0,1645.0
16035,ID,Clearwater,8851.49,,-1.475195090023648,,0.0,0.0
37095,NC,Hyde,9966.19,,-0.8875253581366787,,,
55093,WI,Pierce,10600.3,,-0.5532226276380288,,0.0,0.0
47161,TN,Stewart,12556.22,,0.4779382066603117,,,
51029,VA,Buckingham,11192.9,,-0.2408039651133872,,,
56009,WY,Converse,11130.36,,-0.2737750470477287,,0.0,0.0
51037,VA,Charlotte,10853.98,,-0.41948255624205993,,,
45059,SC,Laurens,11624.79,,-0.013111599001730525,,0.0,392.0
25005,MA,Bristol,12168.71,,0.27364297224430795,,0.0,16451.0
21123,KY,Larue,11452.01,,-0.10420119824406555,,,
29071,MO,Franklin,12427.7,,0.41018247512526873,,0.0,822.0
21139,KY,Livingston,12168.25,,0.27340046028892306,,0.0,0.0
21141,KY,Logan,12154.39,,0.26609346963318276,,0.0,42.0
06077,CA,San Joaquin,11056.96,,-0.31247151992877686,,0.0,0.0
27045,MN,Fillmore,9207.32,,-1.28760154853505,,,
47065,TN,Hamilton,12362.64,,0.37588284943533695,,0.0,11920.0
19187,IA,Webster,9930.07,,-0.906567818633456,,0.0,657.0
17131,IL,Mercer,12353.61,,0.3711222343111433,,0.0,0.0
06085,CA,Santa Clara,10708.93,,-0.4959529021738841,,0.0,0.0
19191,IA,Winneshiek,9206.26,,-1.288160380432242,,0.0,0.0
45061,SC,Lee,11858.42,,0.11005811433885623,,,
55065,WI,Lafayette,9647.93,,-1.0553119992691329,,0.0,0.0
36047,NY,Kings,14527.7,,1.5173022714495126,,0.0,14829.0
05029,AR,Conway,11909.95,,0.13722472534104146,,0.0,0.0
01123,AL,Tallapoosa,12274.67,,0.3295050739674117,,0.0,0.0
51173,VA,Smyth,11849.11,,0.10514988324181902,,0.0,126.0
24003,MD,Anne Arundel,11438.75,,-0.11119186895799875,,0.0,12441.0
26081,MI,Kent,10843.91,,-0.42479145926538603,,0.0,8655.0
26083,MI,Keweenaw,9079.39,,-1.3550462321273171,,,
21161,KY,Mason,12128.06,,0.25221229618688884,,0.0,186.0
27027,MN,Clay,11487.87,,-0.08529580972207125,,,
45013,SC,Beaufort,10895.97,,-0.3973454323146053,,0.0,3173.0
47039,TN,Decatur,13736.05,,1.0999444682304225,,,
24023,MD,Garrett,10825.64,,-0.4344234014934072,,0.0,350.0
46023,SD,Charles Mix,11713.87,,0.03385136835853783,,0.0,0.0
47095,TN,Lake,13890.86,,1.1815602852156404,,,
42107,PA,Schuylkill,11887.38,,0.1253258235300701,,0.0,2087.0
09110,CT,Capitol,12340.26,,0.364084115605939,,,
09120,CT,Greater Bridgeport,12940.59,,0.6805780333808595,,,
09140,CT,Naugatuck Valley,12628.9,,0.5162550956111909,,,
37105,NC,Lee,10982.44,,-0.35175845670119643,,0.0,412.0
37183,NC,Wake,10830.51,,-0.43185593796574057,,0.0,14031.0
27063,MN,Jackson,11209.6,,-0.23199972673309402,,0.0,0.0
21175,KY,Morgan,10929.52,,-0.3796578755685674,,0.0,0.0
47029,TN,Cocke,10796.44,,-0.4498176386613437,,0.0,146.0
45019,SC,Charleston,11555.74,,-0.04951475230467826,,0.0,18384.0
45035,SC,Dorchester,12256.71,,0.3200365637093239,,0.0,583.0
47097,TN,Lauderdale,13473.46,,0.9615070456986208,,0.0,0.0
47105,TN,Loudon,10740.57,,-0.4792722972425992,,0.0,316.0
02066,AK,Copper River,5332.91,,-3.3301901247620087,,,
24037,MD,St. Mary's,11193.84,,-0.24030839720455607,,,
09180,CT,Southeastern Connecticut,12266.04,,0.32495533880442246,,,
39075,OH,Holmes,8960.27,,-1.4178462845740516,,0.0,97.0
48155,TX,Foard,16186.8,,2.3919796305359653,,,
05039,AR,Dallas,14631.74,,1.572152149358833,,0.0,0.0
51177,VA,Spotsylvania,12078.1,,0.2258733890324325,,0.0,1162.0
33013,NH,Merrimack,9804.11,,-0.9729739184167898,,0.0,3076.0
06093,CA,Siskiyou,8401.77,,-1.7122874304059994,,0.0,0.0
55027,WI,Dodge,9318.11,,-1.2291930712804005,,0.0,382.0
46091,SD,Marshall,11039.6,,-0.3216237102450566,,0.0,0.0
27025,MN,Chisago,10851.39,,-0.4208480039908599,,0.0,243.0
46027,SD,Clay,10463.8,,-0.6251854143991046,,0.0,0.0
45023,SC,Chester,12054.98,,0.2136845272748052,,0.0,0.0
47063,TN,Hamblen,11365.38,,-0.1498725258419562,,0.0,788.0
46081,SD,Lawrence,9483.9,,-1.141788599360117,,0.0,125.0
42029,PA,Chester,11205.41,,-0.23420869432671265,,0.0,10533.0
45033,SC,Dillon,12548.8,,0.474026383379966,,0.0,105.0
17189,IL,Washington,12260.04,,0.3217921393863532,,0.0,0.0
26023,MI,Branch,10626.44,,-0.5394416221733063,,0.0,281.0
24039,MD,Somerset,11638.63,,-0.005815152344051629,,,
47119,TN,Maury,11026.34,,-0.3286143809589898,,0.0,2309.0
22019,LA,Calcasieu,12898.01,,0.658129861510628,,0.0,3111.0
29149,MO,Oregon,10414.2,,-0.6513345295884765,,,
42111,PA,Somerset,11208.47,,-0.2325954626234976,,0.0,194.0
29186,MO,Ste. Genevieve,13559.6,,1.006920045344036,,0.0,0.0
31153,NE,Sarpy,11189.41,,-0.24264389277489737,,0.0,1559.0
35059,NM,Union,10574.36,,-0.5668981931221475,,0.0,0.0
51181,VA,Surry,10242.92,,-0.7416333289762942,,,
21181,KY,Nicholas,11624.31,,-0.013364654955176795,,,
26121,MI,Muskegon,11450.63,,-0.10492873411022202,,0.0,1917.0
21189,KY,Owsley,13119.8,,0.775057527999558,,,
21197,KY,Powell,10292.11,,-0.715700365747156,,,
21213,KY,Simpson,12310.96,,0.34863715844770016,,0.0,0.0
47165,TN,Sumner,12197.69,,0.28892122543358323,,0.0,2173.0
37165,NC,Scotland,11584.21,,-0.03450537106593993,,0.0,616.0
39071,OH,Highland,12824.84,,0.6195546446072733,,0.0,0.0
16003,ID,Adams,7800.53,,-2.029261100092661,,,
27075,MN,Lake,9651.22,,-1.0535775115882255,,0.0,0.0
08091,CO,Ouray,8139.95,,-1.8503189090124823,,,
17197,IL,Will,13111.89,,0.7708873767667368,,0.0,9718.0
19045,IA,Clinton,10147.34,,-0.7920230957061376,,0.0,577.0
17193,IL,White,13586.27,,1.0209804667573539,,,
04023,AZ,Santa Cruz,8441.27,,-1.6914630342370434,,0.0,0.0
21147,KY,McCreary,11016.14,,-0.33399181996970795,,,
37191,NC,Wayne,11572.95,,-0.04044164197384908,,0.0,1734.0
42119,PA,Union,10792.69,,-0.451794638297637,,0.0,924.0
51049,VA,Cumberland,12030.01,,0.20052034569660726,,,
47183,TN,Weakley,11917.33,,0.14111546062526625,,0.0,99.0
45063,SC,Lexington,11529.05,,-0.06358571771605666,,0.0,8543.0
47187,TN,Williamson,11058.09,,-0.31187578403837324,,0.0,1823.0
21225,KY,Union,14010.21,,1.2444815936400675,,0.0,0.0
17043,IL,DuPage,12368.94,,0.3792042088243102,,,
17067,IL,Hancock,10233.53,,-0.7465837360655723,,0.0,0.0
48365,TX,Panola,13599.39,,1.0278973294848648,,0.0,0.0
56015,WY,Goshen,9820.36,,-0.9644069199928522,,0.0,0.0
29105,MO,Laclede,10909.28,,-0.39032840160552096,,0.0,174.0
29107,MO,Lafayette,12695.66,,0.5514509611362418,,0.0,0.0
29119,MO,McDonald,11168.5,,-0.2536676427468687,,,
42087,PA,Mifflin,11051.43,,-0.31538693539243007,,0.0,833.0
18147,IN,Spencer,10727.86,,-0.4859730080098754,,,
18153,IN,Sullivan,12881.44,,0.6493941591177269,,0.0,0.0
21009,KY,Barren,11818.43,,0.08897539021742468,,0.0,866.0
22059,LA,LaSalle,16930.52,,2.784068742403712,,0.0,47.0
21041,KY,Carroll,11580.91,,-0.03624513074587764,,0.0,0.0
31103,NE,Keya Paha,13371.15,,0.9075692236215099,,,
55109,WI,St. Croix,10668.86,,-0.5170778022875565,,0.0,0.0
56039,WY,Teton,8407.15,,-1.7094510949277977,,0.0,245.0
45077,SC,Pickens,11970.03,,0.16889889551397502,,0.0,728.0
23017,ME,Oxford,10107.24,,-0.8131638118169007,,0.0,0.0
37057,NC,Davidson,11252.41,,-0.20943029888517006,,0.0,392.0
27003,MN,Anoka,11887.0,,0.12512548756692612,,0.0,4286.0
21025,KY,Breathitt,12820.75,,0.6173983970039559,,0.0,0.0
27019,MN,Carver,11858.75,,0.11023209030685,,0.0,1036.0
34041,NJ,Warren,12469.15,,0.4320349111050967,,0.0,2163.0
22117,LA,Washington,17953.84,,3.3235629471534858,,0.0,70.0
04009,AZ,Graham,9588.91,,-1.0864273375448745,,0.0,0.0
04017,AZ,Navajo,10917.74,,-0.38586829042604376,,0.0,0.0
04019,AZ,Pima,10830.49,,-0.431866481963801,,0.0,0.0
38001,ND,Adams,11855.73,,0.1086399465997549,,0.0,0.0
56025,WY,Natrona,10435.33,,-0.6401947956378429,,0.0,2241.0
56027,WY,Niobrara,13645.99,,1.052464844965203,,0.0,0.0
45071,SC,Newberry,11187.69,,-0.2435506766080769,,0.0,270.0
45085,SC,Sumter,12050.99,,0.21158099966178923,,0.0,1440.0
56037,WY,Sweetwater,8481.66,,-1.6701694301544074,,0.0,219.0
45001,SC,Abbeville,11637.19,,-0.006574320204387563,,0.0,0.0
21027,KY,Breckinridge,10576.57,,-0.5657330813364925,,0.0,0.0
47053,TN,Gibson,12258.92,,0.32120167549497985,,0.0,13.0
21007,KY,Ballard,11867.95,,0.1150823294145566,,,
38105,ND,Williams,9543.76,,-1.1102304131658456,,0.0,0.0
29127,MO,Marion,11849.72,,0.10547147518265541,,0.0,1192.0
26093,MI,Livingston,11134.8,,-0.27143427947835813,,0.0,911.0
51149,VA,Prince George,11246.93,,-0.2123193543536731,,,
22055,LA,Lafayette,12586.54,,0.49392290771962255,,0.0,8109.0
17003,IL,Alexander,9057.64,,-1.3665128300178182,,,
37137,NC,Pamlico,9679.21,,-1.0388211863029324,,,
47129,TN,Morgan,10517.23,,-0.5970171235811976,,,
47031,TN,Coffee,12841.64,,0.6284116029778668,,0.0,797.0
47177,TN,Warren,12793.55,,0.6030585596420416,,0.0,293.0
21051,KY,Clay,12543.41,,0.4711847759027341,,0.0,133.0
30061,MT,Mineral,8860.06,,-1.470676986854839,,0.0,0.0
44005,RI,Newport,11541.44,,-0.057053710917742965,,0.0,700.0
25011,MA,Franklin,9685.6,,-1.0354523789226882,,0.0,1037.0
45003,SC,Aiken,10908.26,,-0.39086614550659293,,0.0,1634.0
